Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,GP,LapTimeSeconds
11,30,3.0,1.0,219.0,202.0,260.0,280.0,1,3,3.0,1,9,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,72.946
7,10,3.0,1.0,169.0,176.0,267.0,228.0,0,2,3.0,1,1,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,98.777
16,63,1.0,1.0,166.0,146.0,247.0,234.0,0,3,1.0,1,7,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,98.078
5,43,3.0,1.0,154.0,136.0,267.0,200.0,0,2,3.0,1,1,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,100.023
2,12,2.0,1.0,217.0,197.0,270.0,281.0,1,3,2.0,1,7,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,73.001
10,27,3.0,1.0,155.0,127.0,267.0,181.0,0,3,3.0,1,5,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,101.446
8,6,3.0,1.0,217.0,198.0,268.0,279.0,1,3,3.0,1,9,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,73.217
13,4,1.0,1.0,156.0,184.0,269.0,242.0,0,3,1.0,1,6,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,107.078
4,5,3.0,1.0,175.0,147.0,268.0,254.0,0,3,3.0,1,5,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,94.092
15,81,1.0,1.0,170.0,166.0,268.0,256.0,0,3,1.0,1,6,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,112.854
1,14,3.0,1.0,218.0,197.0,269.0,277.0,1,3,3.0,1,2,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,73.069
0,23,4.0,1.0,159.0,171.0,268.0,245.0,0,3,4.0,1,11,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,98.322
18,18,3.0,1.0,216.0,200.0,271.0,278.0,1,3,3.0,1,2,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,72.878
14,31,4.0,1.0,210.0,200.0,270.0,281.0,1,3,4.0,1,4,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,73.166
17,55,4.0,1.0,156.0,174.0,270.0,244.0,0,3,4.0,1,11,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,102.829
3,87,4.0,1.0,219.0,203.0,272.0,281.0,1,3,4.0,1,4,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,72.879
19,22,3.0,1.0,218.0,201.0,268.0,279.0,1,3,3.0,1,10,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,72.959
7,10,4.0,1.0,217.0,203.0,268.0,279.0,1,2,4.0,1,1,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,72.896
12,16,3.0,1.0,111.0,145.0,270.0,242.0,0,3,3.0,1,3,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,100.055
9,44,3.0,1.0,123.0,172.0,269.0,236.0,0,3,3.0,1,3,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,95.715
5,43,4.0,1.0,216.0,195.0,268.0,278.0,1,2,4.0,1,1,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,73.483
10,27,4.0,1.0,218.0,198.0,268.0,280.0,1,3,4.0,1,5,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,72.989
16,63,2.0,1.0,99.0,176.0,271.0,215.0,1,3,2.0,1,7,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,86.619
13,4,2.0,1.0,214.0,196.0,271.0,280.0,1,3,2.0,1,6,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,72.86
4,5,4.0,1.0,216.0,183.0,236.0,280.0,0,3,4.0,1,5,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,76.057
11,30,4.0,1.0,77.0,86.0,269.0,249.0,0,3,4.0,1,9,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,103.961
15,81,2.0,1.0,220.0,201.0,271.0,281.0,1,3,2.0,1,6,0,9.52425215480818,21.2,59.0,1015.1,0,41.7,199,0.8,2025,6,72.439
2,12,3.0,1.0,100.0,140.0,202.0,208.0,0,3,3.0,1,7,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,100.471
20,1,1.0,1.0,193.0,187.0,268.0,266.0,0,3,1.0,1,10,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,89.639
0,23,5.0,1.0,218.0,202.0,269.0,279.0,1,3,5.0,1,11,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,72.789
8,6,4.0,1.0,75.0,136.0,270.0,238.0,0,3,4.0,1,9,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,106.744
17,55,5.0,1.0,219.0,200.0,268.0,277.0,1,3,5.0,1,11,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,72.681
1,14,4.0,1.0,168.0,149.0,270.0,189.0,0,3,4.0,1,2,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,96.358
12,16,4.0,1.0,219.0,205.0,268.0,281.0,1,3,4.0,1,3,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,72.091
14,31,5.0,1.0,156.0,159.0,269.0,202.0,0,3,5.0,1,4,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,94.94
9,44,4.0,1.0,219.0,203.0,270.0,281.0,1,3,4.0,1,3,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,72.336
3,87,5.0,1.0,160.0,132.0,270.0,169.0,0,3,5.0,1,4,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,94.697
18,18,4.0,1.0,84.0,58.0,272.0,166.0,0,3,4.0,1,2,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,107.614
16,63,3.0,1.0,219.0,204.0,271.0,280.0,1,3,3.0,1,7,0,9.52425215480818,21.4,57.0,1015.1,0,41.7,220,0.9,2025,6,72.576
19,22,4.0,1.0,80.0,155.0,268.0,242.0,0,3,4.0,1,10,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,100.127
7,10,5.0,1.0,146.0,164.0,268.0,235.0,0,2,5.0,1,1,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,98.444
11,30,5.0,1.0,220.0,203.0,269.0,281.0,1,3,5.0,1,9,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,72.613
5,43,5.0,1.0,150.0,155.0,267.0,202.0,0,2,5.0,1,1,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,95.922
10,27,5.0,1.0,140.0,162.0,268.0,191.0,0,3,5.0,1,5,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,94.942
20,1,2.0,1.0,217.0,203.0,267.0,279.0,1,3,2.0,1,10,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,71.92
13,4,3.0,1.0,111.0,163.0,270.0,243.0,0,3,3.0,1,6,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,99.17
4,5,5.0,1.0,122.0,159.0,268.0,242.0,0,3,5.0,1,5,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,97.384
8,6,5.0,1.0,217.0,201.0,269.0,280.0,1,3,5.0,1,9,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,72.625
1,14,5.0,1.0,217.0,198.0,270.0,280.0,1,3,5.0,1,2,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,72.318
15,81,3.0,1.0,54.0,119.0,269.0,253.0,0,3,3.0,1,6,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,109.164
2,12,4.0,1.0,67.0,155.0,267.0,184.0,0,3,4.0,1,7,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,105.507
14,31,6.0,1.0,216.0,207.0,270.0,280.0,1,3,6.0,1,4,0,9.52425215480818,21.6,58.0,1015.1,0,41.8,213,1.3,2025,6,72.513
0,23,6.0,1.0,77.0,172.0,269.0,209.0,0,3,6.0,1,11,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,104.082
3,87,6.0,1.0,220.0,205.0,271.0,281.0,1,3,6.0,1,4,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,72.384
17,55,6.0,1.0,120.0,167.0,268.0,240.0,0,3,6.0,1,11,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,103.6
19,22,5.0,1.0,218.0,206.0,270.0,279.0,1,3,5.0,1,10,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,72.397
12,16,5.0,1.0,83.0,151.0,269.0,212.0,0,3,5.0,1,3,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,100.135
5,43,6.0,1.0,218.0,202.0,268.0,279.0,1,2,6.0,1,1,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,72.724
9,44,5.0,1.0,141.0,152.0,270.0,247.0,0,3,5.0,1,3,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,100.934
10,27,6.0,1.0,219.0,200.0,268.0,280.0,1,3,6.0,1,5,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,72.673
13,4,4.0,1.0,217.0,205.0,270.0,280.0,1,3,4.0,1,6,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,71.596
18,18,5.0,1.0,201.0,38.0,271.0,168.0,0,3,5.0,1,2,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,109.102
4,5,6.0,1.0,220.0,203.0,269.0,279.0,1,3,6.0,1,5,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,72.446
16,63,4.0,1.0,95.0,65.0,220.0,222.0,0,3,4.0,1,7,0,9.52425215480818,21.5,58.0,1015.1,0,41.7,228,0.7,2025,6,109.685
15,81,4.0,1.0,221.0,207.0,270.0,279.0,1,3,4.0,1,6,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,71.791
20,1,3.0,1.0,164.0,149.0,265.0,221.0,0,3,3.0,1,10,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,100.015
2,12,5.0,1.0,220.0,201.0,271.0,281.0,1,3,5.0,1,7,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,72.38
0,23,7.0,1.0,220.0,203.0,269.0,279.0,1,3,7.0,1,11,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,72.22
1,14,6.0,1.0,103.0,140.0,269.0,213.0,0,3,6.0,1,2,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,96.909
17,55,7.0,1.0,221.0,203.0,269.0,280.0,1,3,7.0,1,11,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,72.274
12,16,6.0,1.0,221.0,205.0,268.0,282.0,1,3,6.0,1,3,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,71.752
14,31,7.0,1.0,148.0,179.0,273.5594525235244,258.0,0,3,7.0,1,4,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,101.882
9,44,6.0,1.0,222.0,206.0,268.0,281.0,1,3,6.0,1,3,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,72.035
3,87,7.0,1.0,194.0,164.0,273.5594525235244,198.0,0,3,7.0,1,4,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,105.965
18,18,6.0,1.0,219.0,198.0,270.0,280.0,1,3,6.0,1,2,0,9.52425215480818,21.5,58.0,1015.1,0,41.4,291,0.8,2025,6,72.563
10,27,7.0,1.0,180.0,182.0,273.5594525235244,254.0,0,3,7.0,1,5,0,9.52425215480818,21.5,57.0,1015.1,0,41.4,337,1.1,2025,6,99.951
13,4,5.0,1.0,63.0,148.0,268.0,215.0,0,3,5.0,1,6,0,9.52425215480818,21.5,57.0,1015.1,0,41.4,337,1.1,2025,6,93.901
20,1,4.0,1.0,222.0,204.0,268.0,280.0,1,3,4.0,1,10,0,9.52425215480818,21.5,57.0,1015.1,0,41.4,337,1.1,2025,6,71.814
16,63,5.0,1.0,175.0,121.0,270.0,261.0,0,3,5.0,1,7,0,9.52425215480818,21.5,57.0,1015.1,0,41.4,337,1.1,2025,6,93.247
4,5,7.0,1.0,190.0,179.0,273.5594525235244,255.0,0,3,7.0,1,5,0,9.52425215480818,21.5,57.0,1015.1,0,41.4,337,1.1,2025,6,98.106
15,81,5.0,1.0,95.0,140.0,270.0,246.0,0,3,5.0,1,6,0,9.52425215480818,21.5,57.0,1015.1,0,41.4,337,1.1,2025,6,99.87
2,12,6.0,1.0,166.0,155.0,273.5594525235244,225.0,0,3,6.0,1,7,0,9.52425215480818,21.5,57.0,1015.1,0,41.4,337,1.1,2025,6,104.66
0,23,8.0,1.0,88.0,156.0,273.5594525235244,252.0,0,3,8.0,1,11,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,108.29
14,31,8.0,2.0,165.0,165.0,260.0,262.0,0,3,1.0,1,4,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,88.38
12,16,7.0,1.0,133.0,159.0,195.0,215.0,0,3,7.0,1,3,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,94.412
17,55,8.0,1.0,173.0,161.0,273.5594525235244,247.0,0,3,8.0,1,11,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,110.952
3,87,8.0,2.0,183.0,172.0,255.0,266.0,0,3,1.0,1,4,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,89.377
9,44,7.0,1.0,119.0,135.0,190.0,178.0,0,3,7.0,1,3,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,99.097
13,4,6.0,1.0,220.0,199.0,270.0,279.0,0,3,6.0,1,6,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,71.739
16,63,6.0,1.0,222.0,205.0,270.0,281.0,1,3,6.0,1,7,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,71.758
10,27,8.0,2.0,185.0,178.0,267.0,259.0,0,3,1.0,1,5,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,87.728
1,14,7.0,1.0,221.0,199.0,273.5594525235244,279.0,0,3,7.0,1,2,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,146.829
15,81,6.0,1.0,222.0,208.0,270.0,280.0,1,3,6.0,1,6,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,71.385
4,5,8.0,2.0,175.0,158.0,266.0,254.0,0,3,1.0,1,5,0,9.52425215480818,21.5,58.0,1015.1,0,41.5,182,0.8,2025,6,91.241
8,6,7.0,2.0,191.0,166.0,268.0,267.0,0,3,1.0,1,9,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,83.545
18,18,7.0,1.0,155.0,177.0,273.5594525235244,250.0,0,3,7.0,1,2,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,135.078
2,12,7.0,2.0,173.0,184.0,269.0,259.0,0,3,1.0,1,7,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,85.763
14,31,9.0,2.0,182.0,180.0,270.0,264.0,0,3,2.0,1,4,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,80.998
0,23,9.0,2.0,78.0,170.0,266.0,260.0,0,3,1.0,1,11,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,91.796
12,16,8.0,1.0,153.0,161.0,269.0,247.0,0,3,8.0,1,3,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,94.405
3,87,9.0,2.0,176.0,186.0,270.0,262.0,0,3,2.0,1,4,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,89.397
10,27,9.0,2.0,220.0,207.0,270.0,282.0,1,3,2.0,1,5,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,71.893
9,44,8.0,1.0,166.0,156.0,271.0,256.0,0,3,8.0,1,3,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,94.041
17,55,9.0,2.0,178.0,187.0,270.0,260.0,0,3,1.0,1,11,0,9.52425215480818,21.4,56.0,1015.2,0,41.2,320,0.9,2025,6,104.729
7,10,7.0,2.0,180.0,107.0,267.0,275.0,0,3,1.0,1,1,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,104.935
4,5,9.0,2.0,219.0,204.0,264.0,279.0,1,3,2.0,1,5,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,72.292
5,43,8.0,2.0,169.0,179.0,269.0,277.0,0,3,1.0,1,1,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,104.643
8,6,8.0,2.0,220.0,202.0,268.0,280.0,1,3,2.0,1,9,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,71.953
16,63,7.0,1.0,126.0,131.0,189.0,229.0,0,3,7.0,1,7,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,105.046
13,4,7.0,1.0,131.0,121.0,273.5594525235244,209.0,0,3,7.0,1,6,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,114.847
11,30,7.0,2.0,111.0,175.0,267.0,267.0,0,3,1.0,1,9,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,111.915
2,12,8.0,2.0,223.0,203.0,264.0,281.0,1,3,2.0,1,7,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,71.88
1,14,8.0,2.0,108.0,176.0,271.0,255.0,0,3,1.0,1,2,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,103.233
19,22,7.0,2.0,178.0,189.0,268.0,266.0,0,3,1.0,1,10,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,97.568
18,18,8.0,2.0,182.0,184.0,271.0,260.0,0,3,1.0,1,2,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,87.738
14,31,10.0,2.0,216.0,206.0,272.0,281.0,1,3,3.0,1,4,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,71.839
15,81,7.0,1.0,150.0,162.0,273.5594525235244,242.0,0,3,7.0,1,6,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,115.458
12,16,9.0,1.0,223.0,203.0,269.0,282.0,1,3,9.0,1,3,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,71.229
0,23,10.0,2.0,192.0,190.0,270.0,259.0,0,3,2.0,1,11,0,9.52425215480818,21.4,58.0,1015.2,0,41.3,193,0.7,2025,6,83.572
3,87,10.0,2.0,223.0,209.0,154.0,281.0,0,3,3.0,1,4,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,82.389
7,10,8.0,2.0,221.0,205.0,267.0,279.0,1,3,2.0,1,1,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,72.237
17,55,10.0,2.0,220.0,179.0,270.0,237.0,0,3,2.0,1,11,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,81.452
5,43,9.0,2.0,218.0,201.0,268.0,279.0,0,3,2.0,1,1,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,72.815
9,44,9.0,1.0,222.0,207.0,273.5594525235244,281.0,0,3,9.0,1,3,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,90.537
10,27,10.0,2.0,160.0,156.0,191.0,224.0,0,3,3.0,1,5,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,98.638
20,1,6.0,2.0,195.0,158.0,270.0,270.0,0,3,1.0,1,10,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,86.538
11,30,8.0,2.0,222.0,205.0,270.0,280.0,1,3,2.0,1,9,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,72.256
4,5,10.0,2.0,155.0,148.0,177.0,226.0,0,3,3.0,1,5,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,97.799
19,22,8.0,2.0,221.0,203.0,269.0,279.0,1,3,2.0,1,10,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,71.93
18,18,9.0,2.0,205.0,201.0,272.0,281.0,0,3,2.0,1,2,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,72.632
1,14,9.0,2.0,220.0,164.0,270.0,280.0,0,3,2.0,1,2,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,84.716
8,6,9.0,2.0,64.0,169.0,230.0,242.0,0,3,3.0,1,9,0,9.52425215480818,21.3,58.0,1015.1,0,41.4,183,1.8,2025,6,100.536
13,4,8.0,2.0,156.0,190.0,270.0,243.0,0,3,8.0,0,6,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,100.912
16,63,8.0,1.0,78.0,124.0,218.0,112.0,0,3,8.0,1,7,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,109.178
0,23,11.0,2.0,222.0,203.0,272.0,280.0,1,3,3.0,1,11,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,71.629
2,12,9.0,2.0,90.0,140.0,135.0,213.0,0,3,3.0,1,7,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,108.482
14,31,11.0,2.0,159.0,55.0,270.0,223.0,0,3,4.0,1,4,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,94.759
15,81,8.0,2.0,87.0,152.0,269.0,233.0,0,3,8.0,0,6,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,97.499
12,16,10.0,1.0,147.0,141.0,270.0,209.0,0,3,10.0,1,3,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,94.077
17,55,11.0,2.0,223.0,205.0,271.0,278.0,1,3,3.0,1,11,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,71.707
3,87,11.0,2.0,78.0,162.0,269.0,244.0,0,3,4.0,1,4,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,95.434
7,10,9.0,2.0,164.0,136.0,268.0,218.0,0,3,3.0,1,1,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,96.104
5,43,10.0,2.0,150.0,153.0,268.0,210.0,0,3,3.0,1,1,0,9.52425215480818,21.3,58.0,1015.1,0,41.5,0,0.7,2025,6,96.366
20,1,7.0,2.0,169.0,162.0,269.0,249.0,0,3,2.0,1,10,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,91.855
9,44,10.0,2.0,150.0,186.0,270.0,259.0,0,3,1.0,1,3,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,106.017
10,27,11.0,2.0,152.0,118.0,267.0,197.0,0,3,4.0,1,5,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,107.14
11,30,9.0,2.0,118.0,134.0,267.0,241.0,0,3,3.0,1,9,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,105.722
1,14,10.0,2.0,166.0,150.0,270.0,235.0,0,3,3.0,1,2,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,93.012
14,31,12.0,2.0,218.0,207.0,273.0,282.0,0,3,5.0,1,4,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,72.087
13,4,9.0,2.0,221.0,169.0,272.0,227.0,0,3,9.0,0,6,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,90.185
15,81,9.0,2.0,218.0,209.0,273.0,281.0,1,3,9.0,0,6,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,71.308
19,22,9.0,2.0,71.0,159.0,267.0,235.0,0,3,3.0,1,10,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,110.062
4,5,11.0,2.0,69.0,133.0,268.0,240.0,0,3,4.0,1,5,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,115.675
8,6,10.0,2.0,173.0,62.0,269.0,240.0,0,3,4.0,1,9,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,111.465
16,63,9.0,1.0,186.0,182.0,271.0,211.0,0,3,9.0,1,7,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,104.102
3,87,12.0,2.0,223.0,210.0,183.0,281.0,1,3,5.0,1,4,0,9.52425215480818,21.5,59.0,1015.1,0,41.2,182,0.7,2025,6,71.979
12,16,11.0,1.0,219.0,152.0,269.0,254.0,0,3,11.0,1,3,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,91.221
2,12,10.0,2.0,91.0,130.0,263.0,235.0,0,3,4.0,1,7,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,107.8
7,10,10.0,2.0,224.0,208.0,270.0,279.0,1,3,4.0,1,1,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,71.994
0,23,12.0,2.0,121.0,185.0,270.0,246.0,0,3,4.0,1,11,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,117.107
18,18,10.0,2.0,52.0,158.0,270.0,185.0,0,3,3.0,1,2,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,137.875
5,43,11.0,2.0,222.0,202.0,269.0,279.0,1,3,4.0,1,1,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,72.597
17,55,12.0,2.0,144.0,172.0,272.0,252.0,0,3,4.0,1,11,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,99.929
20,1,8.0,2.0,221.0,206.0,270.0,280.0,1,3,3.0,1,10,0,9.52425215480818,21.5,59.0,1015.0,0,41.2,198,2.0,2025,6,71.431
